age,income,past_spend,days_since_active,device_mobile,promo_email,outcome_ltv
45.0,96305.28,39.98,14,1,0,233.27
53.0,72435.85,249.57,14,0,0,263.56
22.0,64326.44,554.22,12,1,0,185.46
24.0,80000.0,317.34,13,1,0,197.72
47.0,127219.77,242.03,19,1,0,329.98
38.0,25919.08,63.44,21,0,0,44.21
42.0,89550.68,140.48,13,0,0,247.02
39.0,47209.57,52.76,13,0,0,182.89
40.0,69502.04,823.83,19,0,0,276.8
19.0,63803.0,72.65,16,1,0,73.93
48.0,59292.04,452.4,11,0,0,174.75
49.0,69738.37,209.84,17,1,0,190.55
32.0,41645.72,128.08,19,0,0,95.9
34.0,95729.51,510.09,10,1,0,276.44
18.0,25146.41,305.33,9,1,0,127.58
41.0,83494.11,255.53,13,1,0,190.21
42.0,61836.6,449.29,19,1,0,170.93
34.0,40726.88,337.92,18,1,0,70.19
48.0,75059.58,180.83,13,1,0,168.31
31.0,31076.22,409.42,17,1,0,42.76
42.0,70992.85,553.57,16,0,1,308.77
23.0,34428.08,13.53,14,0,0,82.55
35.0,81531.8,313.56,13,0,0,172.63
33.0,46891.07,29.71,16,0,0,204.02
38.0,58725.15,103.15,19,1,0,127.49
31.0,77348.73,411.07,17,1,0,226.13
33.0,50686.45,1005.66,11,1,0,198.01
45.0,68550.9,1071.96,16,0,0,241.58
30.0,32154.24,36.26,9,0,0,116.15
18.0,85771.89,271.59,13,0,1,320.36
56.0,114122.85,437.34,15,0,0,292.15
52.0,139805.22,79.54,16,1,0,345.91
19.0,72279.2,725.01,9,1,0,223.16
43.0,89705.1,681.75,12,0,0,206.98
29.0,25484.36,1168.28,15,1,0,111.48
38.0,107568.36,4.26,12,1,0,313.48
39.0,89405.71,122.11,18,1,0,251.58
32.0,57901.66,877.77,14,1,0,258.37
26.0,100929.52,555.21,15,0,0,255.58
27.0,63638.1,1124.0,12,1,0,199.02
24.0,58549.37,29.44,9,1,0,137.93
25.0,81883.37,454.36,16,1,0,222.54
34.0,43416.14,420.88,12,1,0,98.34
26.0,95540.62,18.16,13,0,0,143.41
43.0,43600.25,360.28,16,1,0,54.71
53.0,43748.63,470.19,20,1,0,177.39
28.0,47257.76,106.16,15,1,0,64.86
38.0,88987.5,159.64,15,0,0,229.41
41.0,54580.62,511.31,16,1,1,229.98
41.0,36300.11,315.84,17,0,0,149.67
36.0,54858.0,976.01,16,1,0,242.11
44.0,69198.94,209.57,14,1,0,169.76
41.0,40475.69,155.07,20,0,0,112.98
20.0,41207.97,2095.4,11,1,1,383.07
45.0,122782.41,1210.32,17,1,0,351.83
46.0,48485.86,14.71,12,1,0,173.45
26.0,61923.94,736.42,12,1,1,288.84
35.0,60819.07,58.46,16,1,0,141.14
43.0,59466.08,13.93,8,1,0,83.57
32.0,85533.67,159.89,18,1,0,214.76
48.0,93703.57,156.91,11,1,0,200.57
63.0,62351.14,855.51,12,0,0,212.41
26.0,39088.04,620.09,13,1,0,122.21
18.0,101861.01,1997.96,11,1,1,555.47
39.0,67616.47,621.55,14,1,0,119.06
44.0,113258.05,270.86,12,1,0,313.72
32.0,20000.0,600.2,17,1,1,155.47
52.0,74885.08,3761.11,16,0,1,606.68
19.0,117965.16,619.18,13,0,0,244.44
43.0,61168.4,717.07,14,1,0,237.7
28.0,64362.66,1393.26,20,1,0,246.34
56.0,77387.79,60.32,11,1,0,254.11
59.0,56030.1,610.02,12,0,0,223.38
26.0,62198.2,951.25,13,1,0,320.25
28.0,61554.62,1543.69,20,1,0,294.33
45.0,54314.48,118.48,14,1,0,196.37
30.0,100721.41,350.52,24,1,0,261.63
34.0,81526.95,570.58,24,1,0,199.56
35.0,76265.71,142.16,10,0,0,206.11
18.0,90214.28,458.74,8,1,0,218.6
35.0,63391.1,148.92,14,1,0,267.11
27.0,50644.9,202.83,13,1,0,140.53
29.0,54934.39,291.27,11,1,0,168.31
52.0,70044.58,376.65,14,1,0,219.25
20.0,43519.71,298.34,10,0,0,92.53
45.0,57493.47,339.81,15,1,0,235.04
32.0,57097.08,177.33,15,1,0,100.66
32.0,123113.91,86.56,17,0,0,208.31
44.0,20000.0,24.25,18,1,0,48.1
39.0,65509.51,109.06,17,1,0,93.96
42.0,113142.34,436.07,9,1,0,379.99
47.0,73046.11,771.16,10,0,1,328.91
31.0,88835.44,92.71,23,1,0,29.88
28.0,72495.66,57.46,26,1,0,158.73
22.0,53316.67,691.73,15,1,0,223.48
25.0,20000.0,182.04,16,1,1,100.08
70.0,75136.39,1513.09,11,0,1,339.23
50.0,50609.83,626.44,18,1,0,172.7
19.0,49991.61,197.82,20,0,0,105.68
19.0,57525.32,170.92,9,1,0,115.36
41.0,113621.54,370.85,13,1,0,235.14
42.0,130120.94,41.23,11,0,0,300.18
42.0,75430.2,62.6,12,1,0,228.27
32.0,58380.82,96.71,18,1,0,163.51
33.0,40569.34,745.21,15,1,1,150.58
39.0,81713.5,360.63,12,1,0,256.26
36.0,114572.64,5.31,16,1,0,286.3
18.0,63816.49,559.69,13,0,0,277.29
32.0,20000.0,275.55,19,0,0,32.06
25.0,86751.24,357.55,18,0,0,220.43
37.0,94634.99,120.47,12,0,0,255.69
71.0,30353.86,401.24,11,1,0,102.45
39.0,74412.1,1935.28,23,1,1,466.15
31.0,81280.65,38.14,13,1,0,189.17
46.0,68172.32,166.98,16,0,0,128.72
41.0,50230.73,139.19,10,1,0,106.32
40.0,95398.43,142.87,14,1,0,289.55
42.0,59915.51,237.98,9,1,0,125.81
60.0,32870.35,852.18,9,1,0,124.56
21.0,20000.0,1220.11,16,1,1,244.02
41.0,101521.24,112.96,18,1,0,226.81
24.0,85416.6,391.48,14,0,0,166.4
42.0,72199.34,506.54,10,1,0,199.08
24.0,58993.13,368.89,18,0,0,128.04
30.0,56775.04,284.65,10,1,1,219.21
31.0,43106.58,106.58,16,0,0,241.12
47.0,59213.61,334.93,11,1,0,164.79
46.0,20000.0,256.43,18,0,0,35.58
20.0,51598.41,793.75,16,1,0,301.66
36.0,62226.56,721.12,22,1,0,246.98
26.0,85247.0,71.93,18,0,0,227.93
20.0,69001.84,46.34,15,1,0,120.98
32.0,89873.08,1193.82,15,1,0,378.7
31.0,103728.38,383.41,14,1,0,308.61
64.0,96454.25,975.26,16,1,0,315.79
40.0,81762.75,29.96,20,1,0,90.71
18.0,70296.57,373.82,13,1,0,200.98
28.0,45480.3,387.64,14,1,0,238.22
47.0,88498.6,985.57,19,1,0,298.57
60.0,111993.68,51.35,16,0,0,228.3
18.0,78552.65,137.51,14,1,0,181.43
18.0,117931.48,260.89,25,1,0,253.99
57.0,31860.71,1004.37,17,1,0,140.18
40.0,41145.92,1397.49,19,1,1,290.79
25.0,91380.04,2461.63,15,1,1,637.65
41.0,76607.26,1599.46,9,1,0,411.63
18.0,102844.55,2.98,8,0,1,333.61
35.0,69613.21,24.44,16,0,0,223.47
39.0,48300.61,79.85,18,1,0,156.64
46.0,64660.17,214.52,21,1,0,190.44
23.0,31682.9,885.74,16,1,0,191.54
36.0,41785.23,1115.86,13,0,0,172.64
24.0,94311.1,103.41,15,0,0,198.68
38.0,91819.69,483.35,17,1,0,289.62
24.0,79075.11,1246.64,12,1,1,352.92
30.0,26973.06,311.56,11,1,0,61.06
23.0,61039.91,54.65,11,1,0,170.85
43.0,39375.0,306.07,14,1,0,91.88
45.0,99413.33,235.64,18,1,0,277.59
32.0,55406.95,430.97,14,1,0,138.2
35.0,42856.31,288.71,14,1,1,211.43
18.0,70744.9,8.75,14,1,0,180.77
31.0,53996.14,2557.81,15,0,1,435.46
34.0,107093.6,392.13,13,1,0,265.42
66.0,51629.73,320.88,14,1,0,123.35
22.0,35019.29,1546.31,19,0,0,235.74
53.0,20000.0,84.72,17,1,0,16.39
47.0,69230.34,104.89,24,1,0,139.77
38.0,55951.75,825.17,16,1,0,249.84
56.0,34277.38,151.11,14,1,0,48.83
39.0,99730.66,802.79,21,1,0,263.39
40.0,86681.13,158.41,10,0,0,245.12
34.0,69294.55,16.88,18,1,0,50.39
50.0,104108.16,363.88,15,1,0,357.38
48.0,86563.4,109.51,14,0,0,258.34
27.0,49428.6,709.09,14,1,0,114.85
19.0,44019.5,512.49,12,1,0,60.08
33.0,90449.54,1285.9,8,1,0,344.97
25.0,79909.17,763.9,16,1,1,302.91
34.0,74243.69,99.7,14,1,0,228.53
50.0,48837.55,805.11,13,0,0,221.89
30.0,85198.69,513.24,13,1,0,251.89
34.0,51112.53,552.75,19,1,0,140.99
36.0,67450.33,892.68,16,0,1,409.27
45.0,106173.6,426.45,13,1,0,316.66
18.0,53479.14,313.68,16,1,1,268.46
28.0,30675.27,506.18,17,0,1,242.29
38.0,43686.32,176.88,20,0,0,64.12
49.0,94857.47,100.81,15,1,0,284.03
29.0,76368.28,479.32,9,0,0,219.44
18.0,66778.07,133.19,18,1,0,177.61
42.0,57272.65,41.64,17,0,0,126.89
27.0,82134.0,0.28,14,0,0,92.4
21.0,48772.38,468.65,14,1,0,214.28
28.0,77641.64,224.83,17,1,0,102.54
33.0,51718.64,697.79,9,1,0,156.89
28.0,47558.52,235.14,15,0,0,115.99
18.0,54062.81,332.77,10,0,0,73.72
46.0,60614.81,261.35,17,1,0,108.33
50.0,68779.25,525.73,17,0,0,218.37
43.0,75886.39,220.14,13,0,0,180.45
21.0,20000.0,1658.9,18,0,1,253.51
33.0,49808.74,1375.59,16,0,0,209.43
35.0,60210.75,942.03,12,1,0,242.93
42.0,107626.55,1264.74,17,1,0,341.47
43.0,42999.93,298.14,19,0,0,45.77
26.0,74069.92,384.4,18,0,0,190.53
36.0,107375.76,677.58,17,1,0,236.41
40.0,37175.79,595.6,23,1,0,182.8
52.0,79849.38,1106.73,17,0,0,266.8
43.0,49943.2,629.97,11,0,0,316.96
44.0,57384.16,3079.28,19,1,1,555.69
36.0,49922.23,214.24,18,1,0,128.76
52.0,51703.57,894.87,16,0,0,239.87
40.0,138047.8,598.06,19,0,0,243.41
25.0,91111.4,587.83,17,0,0,305.13
52.0,97543.45,197.14,8,0,0,207.79
43.0,82299.84,769.96,19,1,1,356.19
30.0,29843.58,1153.18,22,0,0,144.62
29.0,79873.95,123.3,16,0,0,159.01
39.0,96823.24,491.08,12,1,0,259.7
41.0,48665.01,248.9,15,0,1,211.95
37.0,94133.17,2280.49,18,0,0,428.97
39.0,87608.41,325.84,19,0,1,325.44
55.0,116301.0,129.59,17,1,0,180.28
48.0,59555.42,240.52,12,1,0,285.77
37.0,42559.73,530.42,10,1,0,179.76
46.0,60959.3,39.57,19,1,0,159.75
23.0,105889.27,462.67,12,1,0,267.05
40.0,24289.85,1338.46,14,1,1,202.62
57.0,20000.0,949.77,18,1,0,156.53
32.0,72234.88,35.04,19,0,0,174.44
25.0,58935.27,2509.58,19,1,1,529.94
27.0,70193.2,599.87,15,1,0,324.25
22.0,93632.79,88.54,23,1,0,273.97
26.0,56185.77,6.25,22,1,0,30.67
31.0,23174.85,93.94,16,0,0,50.72
18.0,121112.04,910.62,18,1,0,364.08
35.0,45069.29,10.94,16,1,0,89.22
46.0,43524.07,132.73,10,1,1,186.24
24.0,97593.0,707.98,12,1,0,184.73
53.0,60387.77,441.08,15,1,0,230.59
41.0,68415.25,763.32,12,1,0,145.39
47.0,82069.75,685.51,10,1,0,184.07
27.0,97089.58,25.96,11,1,0,174.04
45.0,61663.48,1115.19,14,0,0,251.97
22.0,107998.8,128.76,9,1,0,179.74
46.0,20000.0,403.04,19,1,0,39.28
37.0,88994.68,516.82,10,1,0,317.12
42.0,49011.81,92.34,16,1,0,119.64
21.0,104306.78,1869.69,16,1,1,566.62
24.0,73551.11,334.87,18,1,0,132.78
42.0,53177.37,29.69,13,1,0,130.63
24.0,86571.03,1384.39,14,1,0,326.79
41.0,92329.71,441.27,16,1,0,207.02
19.0,86047.35,600.64,17,1,0,245.61
45.0,44257.59,372.41,13,0,0,55.15
20.0,57899.57,900.11,20,1,0,237.74
42.0,69898.18,16.85,21,1,0,129.51
43.0,68968.51,156.25,15,0,0,160.7
27.0,88743.64,317.11,21,1,0,259.79
42.0,20000.0,39.85,12,1,0,91.59
38.0,78358.18,611.93,16,1,0,219.99
29.0,62750.47,250.16,11,1,1,208.67
23.0,49037.48,159.19,17,1,0,196.43
18.0,51437.83,1.69,24,0,0,38.04
39.0,64636.56,636.18,9,1,0,256.36
18.0,20000.0,897.31,20,1,0,59.86
36.0,52467.76,251.3,13,1,0,199.96
32.0,48104.63,415.31,13,1,0,212.27
43.0,83319.58,129.18,15,1,0,103.93
31.0,49861.83,486.69,19,1,0,182.86
31.0,64622.15,6.11,23,1,0,152.18
44.0,108556.92,335.34,11,1,0,313.8
39.0,94858.79,516.7,14,0,0,281.65
39.0,92556.78,1251.69,15,1,0,282.17
41.0,57503.19,240.1,14,1,0,150.15
18.0,83575.81,724.49,11,1,0,350.83
44.0,64152.55,455.26,13,1,0,142.44
42.0,65097.67,1308.73,9,1,0,309.21
23.0,80242.13,254.06,12,0,0,269.45
32.0,55075.16,192.17,14,1,0,101.83
35.0,107325.08,1090.81,22,1,0,258.89
33.0,65996.75,25.25,17,0,0,87.21
39.0,85459.01,73.31,15,1,0,218.0
52.0,106390.01,43.0,11,0,0,181.35
48.0,95791.34,926.11,19,1,0,289.43
19.0,34777.02,5.33,16,1,0,156.65
42.0,81122.4,989.01,13,0,0,282.58
51.0,91267.98,300.07,20,0,0,183.65
40.0,92296.58,2.02,8,1,1,335.04
48.0,42167.63,256.79,14,1,0,128.58
59.0,53574.12,103.39,16,1,0,158.12
47.0,94863.96,489.62,13,1,0,343.65
38.0,50955.99,568.72,9,0,1,280.08
48.0,62507.6,334.25,15,1,0,280.13
37.0,109396.9,20.68,14,1,0,265.63
35.0,68805.02,533.74,12,0,0,178.62
31.0,51830.65,922.7,13,0,0,334.35
54.0,48059.57,637.06,16,1,0,171.58
25.0,78317.98,885.85,14,0,1,317.71
53.0,36671.3,111.89,11,1,0,228.72
41.0,63816.6,1098.61,15,0,1,301.66
18.0,78330.76,194.45,15,1,0,157.49
39.0,102478.75,6.75,16,0,0,196.06
18.0,86688.7,927.0,15,1,0,294.31
43.0,52148.37,1422.12,21,1,0,301.05
46.0,99460.48,532.92,14,1,0,141.77
28.0,62512.12,131.62,17,0,0,200.51
36.0,39107.42,145.01,15,0,0,84.99
58.0,65698.97,314.24,17,1,0,158.18
29.0,105954.23,1140.56,11,1,0,439.72
22.0,74131.0,81.02,13,1,1,291.51
53.0,70313.05,874.27,13,1,0,274.44
59.0,110930.29,172.16,10,1,0,266.65
35.0,34216.13,826.66,15,1,1,263.47
47.0,37860.02,1264.56,23,1,0,287.08
51.0,29603.84,278.87,14,1,0,-14.66
26.0,79316.2,227.11,14,0,0,257.57
29.0,74162.33,810.3,13,1,0,330.71
50.0,108568.41,376.96,11,1,0,307.89
55.0,76086.88,576.72,6,1,1,299.95
42.0,59896.07,487.53,12,1,0,136.93
24.0,70044.87,82.96,13,1,0,290.48
59.0,72942.69,931.49,18,1,0,207.79
29.0,28205.97,108.94,16,1,0,161.19
31.0,137758.29,1346.2,12,1,0,455.66
39.0,82996.78,144.22,11,1,0,310.71
54.0,75250.21,661.91,16,1,0,218.78
45.0,85379.1,167.5,9,1,0,139.13
40.0,87735.27,191.21,14,1,0,216.7
41.0,66486.16,185.53,15,1,0,97.2
36.0,54218.97,688.95,13,1,0,335.19
42.0,84986.27,406.88,15,1,0,262.14
18.0,79642.77,1072.59,12,0,0,331.45
31.0,49752.75,183.63,15,0,0,176.81
38.0,105475.89,588.82,18,1,1,373.18
21.0,77333.8,699.08,20,1,0,227.97
40.0,88245.48,82.13,11,1,1,324.15
33.0,104798.02,255.9,14,1,0,354.38
56.0,70547.22,329.68,12,1,1,222.22
54.0,77923.8,219.79,12,1,0,167.4
29.0,90250.68,194.39,17,0,0,197.79
33.0,51878.47,579.85,17,1,1,216.84
34.0,71351.29,121.59,19,0,0,93.92
30.0,73138.71,617.89,17,1,1,184.68
37.0,46098.54,1367.02,18,1,0,151.56
26.0,127940.92,416.43,16,1,0,370.48
21.0,34817.66,472.65,14,1,0,138.49
42.0,37547.4,35.71,16,0,0,138.44
43.0,102855.66,999.31,14,1,0,298.52
25.0,87831.66,168.05,14,1,1,322.21
46.0,44350.88,477.32,15,1,0,237.09
27.0,85182.23,1934.29,15,1,1,570.4
38.0,106696.26,452.55,15,1,0,325.75
45.0,69243.42,644.96,22,1,0,219.1
35.0,134970.57,294.68,25,1,0,325.31
40.0,26898.45,31.13,15,0,0,95.44
29.0,87345.59,798.75,15,1,0,266.22
33.0,99163.21,17.81,19,1,0,191.89
33.0,92283.6,603.08,15,1,0,320.99
26.0,64891.11,11.59,12,0,0,92.16
33.0,62738.96,991.36,10,1,0,328.98
18.0,81103.63,85.77,17,0,0,173.01
29.0,90393.86,361.05,16,1,0,169.19
32.0,85061.84,454.6,14,1,0,210.31
32.0,96001.45,305.83,18,1,0,192.87
32.0,44528.25,208.34,11,0,0,109.11
34.0,64305.73,315.38,12,1,1,241.13
41.0,46499.6,186.56,12,1,0,105.97
45.0,60347.18,288.24,11,1,0,162.12
27.0,95380.52,222.3,12,1,0,235.75
21.0,72699.6,417.59,15,1,0,245.35
22.0,135171.48,135.85,18,0,0,285.68
29.0,74835.16,2239.56,17,0,0,405.93
31.0,71492.3,347.44,16,0,0,196.11
26.0,72654.57,107.94,17,1,0,199.13
19.0,54054.78,324.15,12,1,0,168.86
30.0,68554.08,1006.51,14,1,0,227.42
37.0,98194.7,11.02,13,1,0,175.58
42.0,72849.27,569.02,12,0,0,239.11
28.0,50163.51,397.0,18,1,0,217.7
30.0,46872.88,92.9,17,0,0,107.58
24.0,58744.95,850.44,16,0,0,185.49
35.0,71846.59,230.13,15,1,0,173.9
25.0,99839.66,173.93,13,1,0,213.0
42.0,36487.78,880.49,7,1,1,216.73
18.0,62004.34,508.78,13,1,0,126.71
31.0,73607.75,1142.66,20,1,1,355.03
39.0,24157.36,496.97,16,0,0,127.8
37.0,49160.04,675.11,15,1,0,131.74
67.0,53002.79,905.31,13,1,1,233.46
39.0,50100.74,28.15,15,0,0,75.61
23.0,74797.24,748.16,17,0,0,171.08
34.0,65986.01,475.58,14,0,0,153.75
18.0,56117.85,36.02,17,1,0,121.94
34.0,80699.07,355.23,17,1,0,145.82
25.0,113076.87,43.03,12,1,0,249.58
46.0,110981.41,665.8,20,1,0,263.37
28.0,21930.71,395.38,20,1,1,92.18
34.0,84426.8,1534.94,21,1,1,454.34
27.0,65549.42,101.14,15,0,0,129.21
56.0,73878.88,465.74,13,1,0,194.83
31.0,60042.92,118.86,19,1,0,208.87
57.0,72939.72,476.04,15,1,0,167.48
45.0,73785.18,641.24,9,1,0,321.99
41.0,55526.21,640.61,16,1,0,175.72
39.0,47590.81,843.9,12,1,0,148.76
40.0,58782.61,960.54,9,0,0,217.92
18.0,75856.48,40.21,7,1,1,299.53
32.0,84974.91,210.24,16,1,0,271.7
45.0,91333.72,580.97,18,1,0,294.71
34.0,57645.25,345.16,10,1,0,183.0
18.0,77096.11,105.78,18,0,0,241.77
34.0,94062.56,402.27,12,1,1,274.68
55.0,99139.87,261.65,18,1,0,250.92
50.0,68529.18,247.18,10,1,0,207.27
34.0,64476.71,829.72,10,0,0,258.03
46.0,74778.11,261.79,16,1,0,113.23
31.0,41257.31,13.41,10,1,0,63.01
18.0,65159.76,29.91,8,1,0,158.99
24.0,88614.66,969.82,15,0,0,349.95
54.0,86048.68,1617.01,16,0,0,447.56
32.0,63243.31,583.03,10,1,0,181.57
32.0,75442.96,226.57,17,0,0,124.05
31.0,49383.74,1395.18,16,1,0,297.07
58.0,87587.3,543.54,18,1,0,374.25
55.0,68054.46,930.02,13,1,0,308.46
62.0,63101.21,725.9,16,0,0,179.36
33.0,60956.9,238.32,16,1,0,306.8
39.0,68427.65,325.72,12,0,0,229.77
18.0,58803.06,102.98,12,1,0,114.35
53.0,86453.58,172.67,11,0,1,412.48
21.0,60117.91,752.82,10,1,0,182.02
38.0,109824.1,1122.06,11,1,0,328.8
22.0,106630.26,644.51,15,1,0,334.04
28.0,47711.41,312.91,16,1,0,143.47
25.0,71742.61,45.24,9,1,0,181.86
28.0,53733.58,29.32,14,1,0,134.33
29.0,61833.81,234.46,14,0,0,224.84
28.0,120060.69,311.64,12,1,0,181.07
45.0,62310.71,469.68,13,1,0,209.81
22.0,79005.65,3.26,12,1,1,275.46
38.0,83533.03,2288.92,19,1,0,370.33
50.0,44984.27,226.23,21,1,1,140.51
29.0,48622.61,942.25,8,0,0,93.61
26.0,39849.44,382.82,15,1,0,98.06
32.0,47850.73,69.88,16,0,1,254.45
49.0,20000.0,798.67,17,1,0,177.47
37.0,83614.56,618.64,13,0,0,243.52
29.0,121354.85,374.79,18,1,0,223.63
41.0,73695.52,361.34,15,1,0,244.62
22.0,34593.28,45.77,21,1,0,147.26
43.0,53930.59,533.34,6,0,0,250.9
40.0,58528.08,1210.94,9,1,1,297.79
31.0,44560.38,48.94,15,1,0,70.77
25.0,91504.57,152.93,11,1,0,309.1
24.0,90256.5,1162.97,13,0,0,260.35
41.0,41113.71,167.28,21,1,1,188.77
50.0,88127.03,530.58,17,1,0,156.42
27.0,108170.32,382.66,7,0,1,407.59
41.0,117563.96,453.58,21,0,0,317.74
18.0,141630.3,268.75,8,0,0,342.64
28.0,47450.18,178.33,17,0,0,154.93
35.0,140605.51,24.88,12,1,0,248.39
24.0,61144.84,681.84,14,1,0,171.47
24.0,55188.36,685.39,9,1,0,235.01
27.0,78176.81,555.43,15,0,0,266.74
39.0,55448.47,515.9,19,0,0,185.48
33.0,79976.1,139.67,11,0,0,249.27
18.0,36998.07,11.3,17,1,0,8.27
18.0,64031.18,827.0,15,1,0,207.45
28.0,102139.56,337.79,8,1,1,488.97
40.0,68573.47,183.25,7,1,0,255.64
18.0,73539.89,53.75,13,1,0,208.14
29.0,81881.47,32.39,15,0,0,179.23
29.0,99266.54,214.52,15,1,0,291.73
52.0,28619.38,816.7,24,1,0,162.37
30.0,84613.1,1254.95,23,1,1,329.77
40.0,63296.52,1135.31,15,0,0,309.91
37.0,74165.95,1262.87,8,1,1,358.64
18.0,96498.75,1191.49,18,0,0,364.13
44.0,40145.33,374.57,16,1,0,54.95
38.0,44683.89,123.86,14,1,0,203.7
41.0,21614.25,799.86,20,1,0,119.47
80.0,56271.03,120.22,12,0,0,95.1
18.0,103260.81,155.45,24,1,0,189.64
56.0,66985.32,132.8,19,0,1,219.05
32.0,36496.88,361.79,13,1,0,132.88
38.0,57858.03,194.18,17,1,0,217.04
34.0,32803.46,83.71,16,1,0,95.49
30.0,41870.35,301.81,20,1,0,15.38
28.0,79720.47,1035.37,16,1,0,219.49
39.0,40653.17,422.63,13,1,0,285.45
18.0,97815.86,1053.24,14,0,0,329.73
44.0,68221.99,109.0,15,1,0,214.88
30.0,72139.87,91.35,16,1,0,156.0
21.0,63040.68,428.51,11,1,0,146.7
30.0,89321.2,311.18,16,1,0,203.7
50.0,89579.0,539.66,8,1,0,273.54
29.0,78376.36,791.46,21,0,0,220.89
39.0,84119.73,695.77,16,1,1,453.71
26.0,64697.76,1425.91,13,0,1,354.26
44.0,83555.08,253.96,15,1,0,159.76
43.0,61553.06,115.58,13,1,0,199.1
57.0,70055.79,400.27,22,1,1,311.7
33.0,63133.91,58.68,15,1,0,153.64
43.0,58569.54,170.44,22,1,0,110.08
36.0,52772.21,116.53,12,1,0,48.16
51.0,81692.25,252.56,16,0,1,361.59
26.0,102765.15,58.95,9,0,0,286.85
44.0,99277.55,16.18,13,1,0,202.18
33.0,38585.87,534.71,10,0,1,223.38
34.0,102230.08,471.12,16,1,1,380.85
36.0,62046.04,616.12,10,1,0,297.14
38.0,85018.33,539.97,15,0,0,192.14
34.0,47344.62,60.69,15,1,0,89.75
38.0,73549.5,172.01,18,0,0,142.46
54.0,77843.08,69.36,22,1,0,184.13
47.0,32884.88,925.67,14,1,0,183.14
45.0,85206.68,686.99,14,1,0,271.12
30.0,103648.38,112.53,18,0,0,188.52
24.0,65633.8,208.75,24,1,0,228.39
46.0,104004.2,1699.82,13,1,0,379.29
46.0,65257.66,450.9,16,1,1,332.99
53.0,91239.61,807.62,15,1,1,542.6
28.0,20000.0,153.66,20,1,0,21.7
32.0,130469.44,117.89,19,0,0,301.85
18.0,107386.46,766.05,14,0,0,306.8
30.0,62884.36,578.98,17,0,0,301.21
47.0,20697.77,571.25,13,0,0,108.49
29.0,77200.71,402.19,12,0,0,233.05
43.0,33901.86,414.57,17,0,0,136.6
33.0,81121.34,665.33,15,1,0,243.76
39.0,80289.14,157.36,16,1,0,232.09
21.0,46464.92,217.53,15,0,1,212.7
36.0,98024.18,1026.45,15,1,0,342.79
18.0,90139.37,184.71,17,0,0,225.43
33.0,94395.58,395.17,14,1,0,220.08
18.0,70221.44,606.4,12,0,0,213.64
49.0,34611.9,4747.86,8,1,1,653.16
44.0,94446.81,285.72,17,1,0,261.03
41.0,63240.72,279.39,13,1,1,321.11
53.0,35255.5,924.45,13,1,1,326.05
24.0,103800.98,818.67,15,0,0,283.42
56.0,122485.19,656.66,18,1,0,331.38
46.0,68968.8,311.09,19,0,0,171.38
32.0,123978.03,195.74,10,1,0,242.16
49.0,72282.87,469.18,23,0,0,223.71
22.0,60488.6,1044.64,17,1,0,280.33
25.0,54238.54,1076.12,10,1,0,192.24
28.0,110927.06,57.42,11,1,0,236.87
29.0,50496.4,279.61,9,0,0,137.35
22.0,88381.73,312.48,13,1,0,156.59
50.0,56020.9,1899.69,12,1,1,394.87
32.0,58492.33,566.6,13,1,0,140.38
39.0,95756.24,261.49,17,1,0,241.61
28.0,60499.08,13.2,15,0,0,155.77
18.0,59880.12,416.65,12,1,0,207.08
38.0,98320.12,50.5,17,1,0,239.76
18.0,109934.93,899.24,16,0,0,404.34
34.0,86117.25,698.21,10,1,0,231.62
19.0,53630.76,308.56,13,0,0,124.19
59.0,57234.79,280.37,13,1,0,199.26
46.0,71997.88,1138.16,13,0,0,275.21
36.0,78023.25,170.16,12,1,0,255.33
50.0,45303.35,143.19,16,0,0,151.01
25.0,88075.95,1400.06,15,1,0,432.06
42.0,72137.83,828.38,17,1,0,238.55
37.0,27107.29,859.14,12,1,0,92.03
38.0,46776.84,108.58,5,1,0,161.44
50.0,57396.78,77.33,18,1,0,132.94
44.0,68178.56,13.19,11,1,0,192.4
38.0,117231.97,135.28,19,0,0,293.12
18.0,75954.28,744.03,13,1,0,223.58
23.0,48980.7,137.24,16,1,0,79.24
34.0,75515.77,653.01,21,1,0,217.04
36.0,61197.81,145.11,18,1,0,31.85
21.0,78118.96,251.51,16,1,0,203.42
64.0,84514.19,2042.07,14,0,0,374.86
53.0,100230.77,140.39,19,0,0,269.58
42.0,69392.84,236.1,16,1,0,81.1
36.0,110974.01,179.11,10,1,0,270.18
32.0,92700.57,58.06,9,1,1,415.99
24.0,52314.01,336.57,8,1,1,284.08
36.0,125246.39,237.96,14,1,1,490.1
38.0,78174.86,593.54,16,0,1,347.32
20.0,49121.89,850.76,6,1,1,214.82
39.0,111322.83,392.91,7,0,0,306.26
33.0,121944.44,16.36,15,1,0,285.95
18.0,69174.37,482.38,18,1,1,244.35
25.0,57408.74,28.49,14,0,0,133.34
30.0,65690.63,479.02,14,1,0,56.23
58.0,87868.29,577.64,12,1,0,242.8
42.0,101946.42,110.18,17,1,0,209.09
19.0,84262.18,855.59,12,1,1,462.47
41.0,72543.08,1210.04,17,1,0,251.93
18.0,107450.29,838.56,15,1,0,305.44
48.0,62179.09,182.0,9,1,0,170.6
29.0,95772.98,441.72,13,0,1,348.8
34.0,62798.43,1231.47,15,1,0,304.73
51.0,80775.57,193.32,14,1,0,103.26
20.0,67160.94,857.48,18,1,0,290.9
