distance,package_weight,driver_experience,traffic_index,is_rush_hour,weather_bad,ai_optimized_route,delivery_time
42.95,4.69,6,9.9,0,0,0,137.8
58.64,5.03,12,8.5,0,1,0,148.7
120.28,2.9,4,9.7,1,0,1,199.0
252.77,8.21,5,7.1,0,0,1,329.9
148.85,6.73,2,1.4,0,0,0,250.8
29.67,1.27,2,4.8,1,0,0,68.6
59.0,4.35,5,8.0,1,1,1,131.7
24.58,9.12,12,9.5,0,0,0,88.7
49.75,3.21,2,8.2,0,0,0,116.5
36.93,25.37,4,8.7,0,0,1,100.9
1.0,9.06,3,6.4,1,1,0,60.4
100.47,3.0,3,5.9,0,0,1,175.8
22.04,7.47,4,2.7,1,0,0,76.9
29.81,7.73,7,3.0,0,0,0,68.4
21.14,11.61,2,7.0,0,0,0,81.2
33.01,4.52,5,6.3,0,1,0,122.3
34.3,8.58,4,8.5,1,1,1,120.1
50.04,2.66,9,6.9,1,0,0,121.4
23.56,2.7,4,7.1,0,1,0,81.8
12.95,9.17,5,1.8,1,0,0,36.3
25.28,1.8,3,7.4,0,0,0,71.8
19.4,5.36,4,10.0,1,0,0,115.1
41.99,82.99,4,3.8,0,0,0,161.6
64.81,17.44,5,4.8,1,0,0,142.7
63.1,17.59,6,5.7,0,0,0,136.5
111.1,47.3,4,5.1,1,0,1,197.7
11.5,3.69,4,2.1,0,1,0,53.4
34.99,9.8,4,6.2,1,0,1,76.1
48.95,21.03,6,5.6,0,0,0,100.9
36.23,1.33,1,6.3,0,0,0,85.1
51.18,8.12,4,5.8,1,0,0,120.1
97.35,4.22,9,2.1,0,0,0,176.9
4.82,12.11,1,4.4,0,0,0,66.5
23.32,5.44,3,8.3,0,0,0,83.1
35.2,32.9,2,9.8,0,1,0,173.2
37.04,3.61,5,9.9,1,0,0,140.4
1.0,19.87,4,7.8,0,0,0,35.5
43.01,25.41,6,4.7,0,0,0,116.7
59.51,6.25,6,1.3,0,1,0,118.5
24.69,2.72,10,5.5,0,0,0,68.6
122.27,1.32,8,3.4,0,0,0,223.0
57.04,48.57,7,3.8,1,0,1,95.5
49.75,20.06,3,5.6,0,0,0,107.6
11.48,11.41,8,3.0,1,0,0,30.9
198.45,2.2,3,5.5,0,0,0,318.3
31.28,32.05,7,9.1,0,0,0,108.1
1.79,6.73,7,3.7,0,0,1,10.2
3.85,7.33,3,5.0,0,1,0,78.5
20.47,65.39,4,3.5,1,1,1,58.9
2.11,9.88,6,6.9,0,0,0,64.7
9.23,20.94,3,8.4,0,1,0,125.2
56.64,1.84,3,9.7,0,0,0,142.8
20.97,6.41,7,6.7,1,0,1,76.1
26.54,4.7,7,4.1,1,0,0,72.8
152.6,5.06,5,3.3,1,1,0,305.6
51.87,8.02,6,1.5,0,0,0,78.2
17.25,11.28,12,4.1,1,0,0,55.1
20.83,8.14,4,8.2,0,0,0,88.7
145.49,6.55,4,8.2,0,0,1,211.6
29.52,5.39,9,8.6,1,0,0,129.1
28.75,18.18,6,4.6,1,0,0,88.5
16.07,20.26,3,6.7,0,0,0,71.9
19.34,4.96,4,2.4,0,0,0,38.7
71.01,73.42,7,6.6,0,1,0,196.9
83.78,0.45,7,6.8,1,0,1,126.6
13.96,12.25,5,6.5,0,0,0,81.6
139.67,1.34,2,4.0,1,1,1,245.2
19.13,20.38,5,6.8,1,0,0,101.3
61.9,45.04,4,1.0,0,0,0,139.2
48.21,13.58,4,4.9,0,0,0,113.8
1.51,48.47,7,5.2,0,1,0,40.1
98.78,9.53,4,1.6,0,0,0,175.3
49.88,39.31,6,1.6,0,0,0,106.0
43.3,4.12,5,8.5,0,1,0,139.3
40.17,4.16,1,7.1,0,0,0,117.1
54.7,8.36,3,6.7,0,0,0,128.5
4.3,65.81,4,4.4,1,0,0,96.7
70.84,18.64,4,2.0,1,1,0,165.4
18.22,1.06,1,4.5,0,1,0,78.3
27.38,21.59,1,8.3,0,0,0,103.3
2.11,25.26,4,1.8,0,1,1,47.8
7.4,2.84,6,8.9,1,0,0,81.9
82.24,13.65,6,7.2,0,0,0,161.1
22.83,10.32,3,3.4,0,1,0,85.7
64.98,4.76,3,8.0,1,1,0,170.1
23.35,5.3,5,7.3,0,1,0,105.0
101.36,1.15,9,9.4,0,1,0,234.6
33.7,4.72,1,4.1,0,1,0,90.1
19.43,5.72,8,3.8,0,0,0,51.4
77.84,5.64,4,2.9,0,0,0,173.7
42.06,6.3,7,8.6,0,0,0,108.5
41.49,51.29,6,8.1,0,1,0,147.8
64.11,10.78,7,1.7,0,0,0,99.1
220.84,18.63,1,10.0,0,0,1,347.0
23.21,14.58,3,3.4,0,1,0,84.3
38.11,7.79,7,8.4,0,0,0,80.0
17.56,39.75,3,6.8,1,0,0,84.0
24.55,38.37,5,9.0,0,0,1,100.3
3.22,18.92,5,6.1,1,0,0,39.0
25.43,9.6,7,8.2,1,0,0,87.5
10.85,7.38,5,6.2,0,0,0,28.6
46.92,12.59,2,7.8,0,0,0,114.1
2.2,1.42,6,7.2,1,0,0,39.1
6.9,8.19,3,1.4,1,1,0,66.3
38.54,22.76,5,4.5,0,0,0,116.8
26.34,1.87,6,2.1,1,0,0,67.8
26.28,1.71,7,7.7,0,0,0,82.2
38.98,4.02,6,6.1,1,1,0,149.5
13.15,3.38,5,8.0,0,0,0,63.7
7.78,15.33,6,5.1,0,0,0,22.4
4.51,11.27,4,9.5,0,0,0,67.8
105.85,33.31,2,4.9,1,1,0,238.8
74.48,2.37,7,5.6,0,1,1,135.3
23.22,8.34,4,5.0,0,0,0,81.3
16.11,42.34,7,5.7,0,0,0,72.7
36.61,36.28,3,5.9,0,0,1,110.8
4.43,1.54,4,1.7,0,0,0,15.4
124.79,1.16,4,7.4,0,0,0,241.6
42.94,14.23,9,6.1,0,0,0,71.8
133.78,2.5,6,9.5,0,0,0,260.3
145.59,4.11,8,5.2,1,1,1,227.6
39.4,14.7,3,1.5,1,0,1,73.7
34.42,8.22,8,9.0,0,0,1,116.8
18.04,26.46,4,7.5,1,0,0,110.7
85.38,2.26,4,4.1,0,0,0,129.9
146.65,8.94,3,1.5,0,0,0,234.6
9.71,5.07,6,4.8,0,0,0,29.4
76.57,13.36,1,7.7,0,0,1,143.1
10.1,10.58,3,9.4,0,0,0,102.0
9.84,11.3,8,6.5,1,0,0,31.6
15.24,28.48,9,6.0,0,1,1,86.0
58.85,17.5,5,4.6,0,0,0,122.0
3.64,34.27,5,5.3,1,0,0,50.6
19.27,6.62,5,6.4,1,0,1,53.7
37.21,18.36,5,7.0,0,0,0,103.9
79.65,4.64,7,6.7,0,0,0,165.5
20.29,4.6,7,9.3,1,0,0,77.8
34.46,2.64,8,3.7,1,0,0,63.8
49.61,81.24,7,8.0,0,0,0,150.6
14.81,3.17,5,1.8,1,0,0,60.1
132.89,22.68,4,1.9,0,1,0,271.1
22.45,14.59,5,1.2,0,0,0,52.3
68.8,11.43,3,1.3,1,0,1,109.2
55.01,10.33,4,3.5,1,0,1,91.4
51.33,8.03,5,9.8,0,0,0,143.1
26.25,4.8,3,3.4,0,0,1,46.4
100.33,38.36,8,8.3,1,0,1,191.3
76.58,3.0,2,5.1,1,0,1,117.1
41.5,9.94,6,6.9,0,0,0,73.0
18.78,9.46,6,6.7,0,1,0,83.5
40.95,14.53,8,3.2,0,0,0,59.5
4.54,21.96,7,6.5,1,0,0,94.6
39.02,5.61,4,9.0,0,0,1,111.1
60.1,7.78,7,2.5,0,0,1,87.1
127.03,3.62,6,3.6,1,0,0,216.0
63.31,17.6,7,5.3,0,0,0,152.0
13.35,20.75,4,7.2,1,1,1,69.7
2.65,4.85,2,3.9,1,0,0,80.6
16.81,13.87,3,3.8,1,1,0,81.2
25.29,10.05,5,8.1,0,0,0,89.4
1.0,7.29,0,8.7,0,1,0,96.2
145.96,25.45,3,4.1,1,0,1,208.1
44.02,60.63,4,3.0,0,0,1,98.2
145.11,2.11,5,8.4,1,0,1,224.2
21.34,10.05,5,7.1,0,0,0,69.4
63.23,2.26,7,4.7,0,1,0,148.2
51.33,2.47,0,9.3,1,1,0,151.0
14.02,5.93,8,9.4,0,0,1,19.1
15.98,4.19,4,7.7,0,0,0,44.1
25.87,1.44,4,9.4,0,0,0,90.5
10.81,29.0,5,4.2,0,0,0,60.5
20.0,7.75,7,8.4,0,1,0,84.8
42.33,6.15,3,6.0,0,0,0,110.2
13.97,7.17,8,2.3,0,0,0,57.0
16.92,19.01,7,5.1,0,0,0,67.1
113.2,3.98,6,1.2,0,0,0,190.9
31.91,6.11,7,8.0,0,1,0,103.2
61.61,0.99,5,6.5,0,1,0,161.2
15.7,6.79,5,1.6,1,0,1,20.3
45.31,1.26,4,5.6,0,0,0,104.6
57.51,13.96,4,2.3,0,0,0,83.3
18.07,3.77,3,5.4,1,0,0,76.2
28.78,6.15,5,9.8,0,0,0,119.9
92.5,2.41,3,4.9,0,0,0,145.3
60.84,6.16,6,2.6,0,0,0,110.7
112.22,31.79,5,1.5,0,1,1,217.8
10.23,5.11,3,1.4,0,0,0,10.0
55.91,3.47,7,2.2,1,0,0,141.4
1.0,3.53,5,1.7,0,0,0,29.4
13.79,10.16,1,1.1,0,1,0,75.9
3.02,45.31,7,4.0,1,0,0,71.5
70.71,4.12,6,3.8,0,0,0,128.0
35.19,6.67,4,8.7,0,0,0,97.2
35.07,0.64,4,2.0,0,0,0,38.6
26.07,3.34,6,7.5,0,0,0,75.5
2.95,7.13,6,8.6,0,0,0,52.7
71.8,12.16,9,2.5,0,0,0,124.1
63.11,1.77,5,1.9,0,0,0,125.0
62.93,33.89,3,2.4,1,0,0,106.3
257.77,3.71,3,1.2,0,0,1,323.8
91.11,20.62,4,3.0,0,0,1,133.5
15.52,0.79,2,5.0,0,0,0,73.8
7.87,1.85,4,1.0,1,0,1,10.0
29.86,53.73,6,7.6,0,0,0,128.3
89.45,2.65,7,1.1,0,1,0,168.1
8.62,4.52,5,7.4,1,0,1,42.2
74.78,27.26,7,4.5,0,0,0,146.6
140.16,4.07,3,2.6,1,0,1,202.3
7.46,8.81,5,8.0,1,0,0,65.5
57.46,3.93,3,7.8,0,0,0,127.5
12.1,4.33,5,3.6,0,0,1,25.3
272.04,1.3,2,5.3,0,1,1,391.9
110.99,6.3,3,6.7,1,1,0,269.0
23.21,21.01,6,5.5,0,1,0,110.0
2.24,14.88,8,5.0,0,0,0,44.6
2.31,18.8,5,3.8,1,1,0,50.9
33.91,5.85,7,8.1,1,0,0,116.0
157.97,19.92,8,2.6,1,0,1,198.5
93.62,9.25,7,6.8,1,1,0,233.4
32.58,0.92,6,4.8,0,0,0,89.3
12.2,4.67,3,8.6,1,0,0,73.6
3.43,0.75,3,8.6,0,0,0,49.0
24.3,14.89,7,7.2,1,0,1,57.5
84.75,3.71,6,8.1,0,0,1,178.5
33.19,5.38,7,6.9,1,0,0,94.5
32.13,66.7,12,1.5,0,0,0,88.8
32.31,4.74,3,6.2,1,0,0,103.7
11.87,10.71,7,4.2,0,0,0,37.1
83.42,9.95,3,5.5,1,1,0,169.0
69.96,5.0,3,1.4,1,1,0,162.9
17.77,2.38,8,8.6,0,0,0,76.2
10.15,35.97,5,9.2,0,0,0,88.6
77.76,27.04,9,8.7,1,0,1,167.1
189.26,7.8,8,6.3,1,0,1,250.1
7.47,22.05,5,8.4,1,0,0,87.7
8.68,0.9,2,5.4,0,0,0,48.1
44.61,14.46,5,8.2,0,0,0,146.4
32.96,8.85,2,5.3,0,0,0,92.9
8.24,43.32,4,8.8,0,0,1,97.4
45.82,3.24,5,3.9,0,1,0,89.9
1.16,3.91,3,9.6,0,0,0,42.6
33.98,4.28,5,1.4,1,0,0,58.8
6.16,8.19,3,5.9,0,1,0,62.8
23.91,6.54,2,5.7,1,0,0,68.6
203.97,10.51,7,6.7,0,0,0,387.5
22.96,2.59,3,5.7,0,0,0,52.8
21.48,3.51,3,6.7,1,0,1,30.9
28.48,13.41,7,9.5,0,0,0,91.2
40.18,25.89,6,3.5,0,0,0,68.3
1.0,17.64,5,7.5,0,0,0,36.0
84.72,1.1,3,6.1,0,0,0,172.9
17.63,7.57,4,6.5,0,0,0,73.8
93.84,15.63,5,5.2,0,0,0,159.6
7.57,2.12,4,4.4,0,0,0,43.6
28.17,10.42,7,4.6,0,0,0,92.1
220.79,1.7,6,4.5,1,0,1,300.6
10.71,6.81,6,9.1,0,0,0,57.3
35.87,45.66,5,9.6,0,0,0,106.2
19.4,4.01,3,8.4,0,0,0,81.6
52.13,15.65,3,2.4,0,0,0,90.7
3.74,6.45,12,3.6,0,0,0,10.0
81.82,18.94,6,3.0,0,0,0,111.9
50.75,51.64,6,7.8,0,0,0,149.6
101.41,1.07,3,1.1,0,0,1,113.7
71.46,3.22,5,5.7,1,0,0,163.7
7.35,6.12,3,7.0,0,0,0,61.5
101.48,18.33,6,3.3,0,1,0,195.6
24.82,5.7,7,8.8,0,0,0,92.3
33.71,100.0,3,2.2,0,0,0,149.4
3.12,1.95,8,5.4,0,0,0,13.7
12.86,11.9,4,4.5,1,0,0,58.4
17.18,7.11,4,5.3,0,0,0,28.7
81.79,8.63,6,7.2,1,0,0,160.8
32.22,11.39,6,4.2,0,1,0,113.0
22.62,19.74,7,6.4,1,0,1,51.6
148.43,2.95,4,1.9,0,0,1,202.3
13.54,1.73,2,2.2,1,0,0,34.4
32.87,0.57,6,1.7,0,0,0,60.3
14.97,3.43,7,5.4,0,1,0,47.8
13.34,49.64,2,9.7,0,0,0,93.7
108.68,2.33,4,2.2,0,1,0,215.0
41.37,5.13,8,6.3,1,0,0,118.7
1.0,20.81,7,3.9,0,0,0,10.0
7.98,1.74,3,7.5,0,0,0,23.1
106.2,5.7,6,1.5,1,0,1,123.0
3.21,6.2,4,4.6,0,0,0,68.5
111.94,2.27,7,3.5,0,1,1,181.1
11.5,4.4,4,3.1,0,0,0,49.8
199.8,48.71,0,6.8,0,0,0,351.7
48.83,18.78,8,6.5,0,0,0,134.4
198.02,15.64,8,4.6,0,1,0,323.8
36.3,1.26,9,5.6,1,0,1,69.5
76.45,11.36,5,3.5,0,0,0,141.9
16.01,34.16,5,5.1,1,0,0,70.9
8.47,4.55,5,8.1,0,1,0,77.7
5.54,5.56,2,3.6,0,0,0,24.8
20.17,0.7,6,3.6,1,0,1,57.2
24.38,38.15,4,6.8,1,0,0,115.7
19.28,25.64,5,8.4,0,0,0,80.3
162.11,6.18,7,8.4,1,0,0,310.6
7.5,8.81,5,4.4,0,0,0,55.1
11.25,9.8,7,1.7,0,1,0,51.9
11.4,14.0,3,2.7,0,0,0,60.7
65.85,7.5,3,2.5,0,0,1,106.5
55.01,9.08,4,2.4,0,0,0,116.4
9.75,2.29,2,9.6,0,0,0,108.4
1.31,12.0,6,4.3,0,0,0,30.5
2.02,28.43,4,6.2,1,0,0,85.2
13.94,4.67,4,4.9,1,0,0,73.3
70.48,9.91,3,9.2,0,1,1,163.2
113.53,6.48,5,7.7,0,0,0,223.3
116.56,3.35,7,7.5,0,0,0,202.8
28.31,15.21,7,5.2,1,0,0,94.5
86.21,6.95,4,7.7,1,0,1,164.4
63.36,8.13,3,8.2,1,1,1,143.0
3.74,71.98,5,9.8,1,0,0,85.4
127.16,20.17,2,2.2,0,0,1,172.9
39.11,1.71,5,7.1,0,0,1,73.6
31.07,3.64,1,2.8,1,0,0,95.4
44.16,4.44,4,6.7,0,0,0,119.2
9.75,3.77,9,3.2,0,0,0,27.6
8.7,4.53,6,1.7,1,1,0,59.2
28.61,19.65,5,7.9,0,1,0,111.1
42.67,21.97,4,4.5,0,1,0,138.0
2.94,45.58,3,3.2,0,0,0,51.5
4.45,13.46,4,8.0,0,0,0,10.0
140.84,23.81,10,4.6,0,0,1,188.2
22.07,21.66,3,3.0,0,1,0,98.8
5.77,5.18,4,6.7,0,0,1,42.7
8.04,3.62,6,3.0,1,1,0,55.7
25.19,58.39,4,9.7,0,0,0,85.9
94.02,26.94,7,5.6,0,1,0,216.7
21.21,1.46,3,9.0,1,1,0,148.7
66.35,5.92,7,1.6,0,0,0,141.3
17.21,41.0,5,4.8,0,0,0,68.1
29.5,25.43,3,1.1,0,0,0,67.1
14.13,4.64,4,5.9,0,0,0,73.3
66.08,11.97,3,4.1,0,0,1,112.7
77.27,3.71,2,7.8,1,1,0,199.8
30.8,3.6,4,1.6,1,0,0,40.2
62.99,28.03,10,5.1,0,0,0,116.6
19.32,5.11,5,3.5,1,0,0,60.9
30.77,15.04,4,4.3,0,1,0,128.9
104.3,36.87,7,7.2,1,0,1,202.4
2.39,11.6,6,3.3,0,0,0,12.1
30.52,6.03,5,8.3,1,0,1,55.8
2.84,100.0,4,3.1,0,1,0,121.9
28.31,14.62,5,6.6,0,0,0,104.3
36.82,2.25,5,6.8,0,0,0,88.1
70.46,11.14,7,3.8,0,0,0,126.2
18.26,34.22,2,5.0,0,0,0,63.1
76.19,10.79,7,2.2,0,0,0,113.3
2.99,24.92,7,4.8,0,0,0,17.7
12.98,8.03,9,7.0,0,0,0,53.4
46.42,7.75,5,5.1,0,0,0,97.7
1.0,5.02,2,5.6,0,0,0,12.3
51.22,1.35,4,3.7,1,0,0,107.3
63.46,7.16,5,9.5,0,1,0,166.9
92.32,18.23,4,3.1,0,0,0,184.0
72.0,6.04,4,1.4,1,0,0,139.3
136.05,3.1,6,7.7,1,0,1,185.5
37.8,32.45,2,9.1,0,0,0,143.2
67.91,1.69,4,3.4,0,0,0,106.1
83.45,5.05,4,5.1,0,0,1,130.6
50.33,1.85,4,4.0,0,0,0,89.9
133.24,6.48,5,8.6,0,0,0,269.4
32.04,7.34,9,3.9,1,1,1,56.8
12.75,11.09,8,1.6,0,0,0,10.0
15.39,78.55,7,7.3,0,0,0,120.5
22.22,1.92,4,9.3,0,0,0,76.0
66.7,2.23,8,8.6,0,0,0,143.1
40.67,2.95,9,6.1,0,0,0,88.7
136.41,23.79,12,5.1,0,0,1,178.3
114.38,3.84,1,2.4,1,1,1,194.0
30.58,0.53,3,4.0,0,0,0,74.3
25.2,5.68,8,5.6,0,0,0,63.1
176.09,3.49,5,1.2,0,1,1,251.8
32.82,3.15,7,1.9,0,0,0,34.0
236.81,8.45,2,6.0,0,0,1,344.9
13.51,20.05,7,4.0,0,1,0,81.3
110.6,28.31,4,3.9,1,0,1,155.1
15.69,1.16,6,5.2,0,0,0,67.1
51.5,24.11,6,2.9,1,0,1,43.5
351.95,19.15,4,2.7,0,0,1,484.7
42.59,5.42,3,2.4,0,0,0,86.9
88.05,13.18,3,6.4,0,0,0,202.2
14.3,3.82,5,1.1,0,0,0,17.3
41.55,0.78,6,4.0,0,0,0,83.2
31.43,6.1,4,9.1,0,0,0,111.3
23.43,6.46,9,9.4,0,0,0,101.9
3.17,1.19,3,2.9,0,0,0,10.0
67.9,11.61,1,1.5,0,0,1,131.1
188.06,43.71,6,2.1,0,0,1,237.4
48.76,13.07,6,5.3,1,0,1,84.2
3.99,8.87,2,4.8,0,0,0,48.3
54.77,26.59,6,6.3,1,0,0,119.4
322.16,44.03,0,9.8,0,0,1,503.5
69.5,1.65,5,8.2,0,0,0,151.8
27.52,2.56,5,1.7,1,0,0,62.5
192.23,5.38,4,2.1,0,0,0,302.5
120.89,7.53,5,2.7,0,0,0,207.8
75.02,1.19,7,3.3,0,0,0,130.8
133.75,17.0,1,1.4,0,0,0,239.5
74.09,4.55,6,8.6,0,0,0,143.7
188.58,10.68,6,9.1,0,0,1,280.6
71.01,4.88,5,5.9,0,0,0,167.7
8.03,41.17,2,9.1,0,0,0,56.1
5.23,4.23,4,9.0,0,0,0,66.7
14.13,6.71,9,3.7,0,0,0,18.5
7.39,12.74,9,5.0,0,0,0,35.6
41.57,6.07,5,2.9,0,0,0,83.9
54.05,4.74,8,9.9,0,0,0,149.0
6.68,28.63,5,6.2,0,0,0,40.5
1.0,5.63,5,7.7,0,0,0,45.0
59.73,5.51,2,9.6,0,0,0,155.4
2.57,7.34,5,1.5,0,0,0,20.0
63.88,9.54,7,4.4,0,1,0,148.7
3.66,8.52,2,4.4,0,0,0,55.1
165.36,1.3,8,5.2,1,1,1,229.0
14.35,23.23,3,3.2,0,1,0,86.4
3.49,4.6,7,3.1,0,0,1,40.2
48.65,23.69,7,6.9,0,1,0,116.4
64.12,10.52,1,7.8,0,0,0,141.5
128.95,9.42,3,2.8,0,0,1,176.0
87.36,1.55,4,5.7,0,0,0,177.7
16.54,3.04,10,1.4,0,0,1,10.4
11.16,3.16,5,5.1,0,0,0,55.2
18.23,5.08,9,4.6,0,1,0,78.9
13.82,2.2,6,5.2,0,0,0,36.8
63.65,7.97,0,1.7,0,0,0,125.6
59.98,50.82,3,5.1,1,0,1,104.2
41.04,2.79,4,8.2,0,0,0,113.3
3.63,32.51,4,6.5,0,0,0,80.7
153.27,3.13,7,5.2,0,0,1,206.7
21.53,1.09,6,7.0,1,0,0,69.5
84.23,1.79,3,1.9,0,1,0,172.0
79.78,3.57,3,1.3,0,1,0,173.8
17.6,2.3,3,9.1,0,0,0,72.1
14.27,10.05,5,9.8,1,0,0,112.9
38.31,3.93,4,8.5,0,0,0,131.7
22.14,34.81,2,4.1,0,0,0,84.5
126.22,26.26,6,7.2,1,0,1,201.0
121.86,8.05,7,3.7,0,0,0,208.2
73.86,9.64,6,1.6,0,1,1,151.8
1.06,2.5,6,4.5,1,0,0,43.5
93.46,6.74,4,1.2,0,0,0,159.1
53.33,4.83,9,2.8,0,0,0,101.5
37.13,11.6,7,1.3,0,0,0,70.0
24.75,15.0,4,6.1,1,0,0,74.4
47.92,5.0,6,7.3,1,0,1,91.8
14.79,29.75,4,7.1,0,0,0,74.8
42.89,25.39,9,4.0,0,0,0,105.8
52.63,6.8,2,1.8,0,0,0,118.3
56.43,97.98,6,5.8,1,0,1,121.0
27.31,8.77,7,1.3,1,0,0,72.6
3.62,10.6,2,3.6,1,0,1,10.0
27.08,10.94,3,7.8,1,0,0,87.5
115.85,12.26,6,6.8,0,0,1,199.0
38.51,1.68,2,1.7,0,0,0,65.4
1.99,6.85,2,9.8,0,1,0,106.3
23.42,2.84,3,5.2,0,0,0,73.5
47.83,6.97,8,6.6,1,1,0,113.0
16.44,20.05,5,8.7,0,0,0,85.7
10.4,20.09,2,5.9,1,0,0,78.0
43.13,10.34,3,3.6,0,0,0,103.7
46.76,12.57,5,9.3,0,0,0,122.8
30.72,1.09,4,8.2,1,0,1,79.0
4.85,5.06,8,8.0,0,1,0,50.1
67.1,2.57,8,2.5,0,0,1,61.6
70.49,1.61,2,9.3,0,0,0,140.0
24.79,5.68,9,2.2,0,1,1,48.5
1.0,18.75,6,2.9,1,1,1,22.6
50.73,8.3,2,9.8,0,1,0,143.5
190.87,1.95,2,6.8,1,0,1,273.6
33.36,11.98,1,8.8,1,0,0,118.3
58.18,16.18,2,5.4,0,0,0,122.7
37.47,48.25,3,5.0,0,0,0,118.0
13.56,0.68,6,2.0,0,0,0,37.7
20.8,4.11,3,5.1,0,1,0,65.7
161.65,3.79,8,6.6,0,0,0,288.9
45.22,19.33,5,9.1,0,0,0,109.8
10.41,1.97,5,8.7,0,0,0,30.3
2.55,11.15,5,8.1,0,0,0,52.2
2.74,7.37,4,5.1,1,0,0,46.8
34.72,3.59,3,1.9,0,0,0,82.4
5.55,4.81,6,1.4,1,1,0,67.5
89.38,2.62,4,1.5,0,0,1,116.7
20.96,6.01,4,5.0,0,0,0,45.7
24.23,7.32,4,6.6,0,0,0,62.6
21.1,3.56,6,3.5,1,0,0,44.8
38.29,1.0,5,2.1,0,0,0,57.2
315.79,24.92,7,5.5,0,0,1,460.1
113.48,8.68,8,1.3,1,0,1,160.2
13.19,12.91,2,5.7,0,0,0,54.8
113.9,5.87,4,3.6,1,0,1,165.4
43.65,15.63,7,9.8,0,0,0,135.6
65.7,1.1,2,3.1,0,1,0,127.3
36.76,6.23,5,2.8,0,0,0,73.0
54.08,3.53,4,1.7,0,0,0,103.5
24.86,3.59,9,6.1,0,1,0,96.8
16.57,19.84,3,8.4,0,0,0,69.4
34.99,1.63,2,6.8,0,0,0,113.2
32.26,22.4,7,8.3,0,0,0,84.7
25.16,3.35,8,4.3,1,0,0,61.2
77.79,4.86,8,5.1,1,1,1,148.0
63.17,8.0,6,9.7,0,0,0,130.7
16.92,8.23,4,4.1,0,0,1,13.7
10.99,14.66,3,6.5,0,0,0,74.2
1.0,2.4,8,5.5,0,0,0,35.0
194.9,2.56,9,2.3,0,1,1,273.5
21.68,9.71,3,8.7,1,0,0,89.3
47.38,4.34,6,2.5,0,1,0,116.0
68.84,5.04,9,1.4,0,1,0,166.8
11.53,1.86,6,3.4,0,1,0,73.8
55.04,8.81,7,6.6,0,0,0,134.9
6.07,2.92,2,8.9,0,0,0,70.9
5.09,24.36,6,3.3,1,0,0,27.2
18.05,1.86,5,7.2,1,0,0,67.4
19.31,2.61,6,9.8,1,1,0,115.1
9.91,3.64,5,4.4,0,0,0,40.7
31.5,15.64,3,8.0,0,1,0,138.0
48.06,4.23,6,3.8,0,0,0,106.7
130.55,1.19,2,4.6,1,0,0,262.3
60.54,11.35,4,7.5,1,0,0,135.3
36.99,10.11,2,8.6,1,0,0,159.9
38.76,3.45,4,2.4,0,0,0,73.5
42.72,15.18,3,3.6,1,0,1,98.4
16.97,29.93,2,9.0,0,0,0,85.0
68.32,3.67,4,8.4,1,1,1,158.3
53.0,5.29,4,2.7,0,0,0,137.7
33.53,4.66,1,5.0,0,0,0,75.9
12.03,7.38,8,4.1,0,0,0,55.4
94.9,12.93,5,4.9,1,0,1,154.3
11.03,28.52,2,6.1,0,1,0,89.3
11.0,5.15,4,2.1,0,0,0,48.9
7.92,14.27,10,4.8,1,0,0,46.5
281.15,50.29,4,7.4,1,0,1,432.6
14.04,10.05,10,2.8,0,0,0,38.8
95.27,1.64,1,7.6,0,0,1,171.5
1.77,2.9,4,2.5,0,0,0,28.7
61.45,8.12,3,9.3,0,0,0,133.2
1.54,91.61,4,8.2,0,0,0,80.4
48.93,7.62,7,9.1,0,1,0,127.8
15.48,11.05,3,9.3,1,1,0,96.5
3.56,39.57,3,3.5,1,0,0,55.2
16.03,51.8,4,1.1,0,0,0,35.4
6.65,42.62,10,8.1,0,0,0,70.1
12.43,13.59,2,5.0,0,1,0,68.7
58.12,5.09,4,9.2,1,0,0,157.1
89.51,34.27,3,2.4,1,0,1,142.1
28.84,19.85,2,8.3,0,0,0,92.2
26.99,2.28,10,7.6,1,0,0,87.4
30.99,7.45,7,6.5,0,0,0,72.3
31.84,6.4,3,3.8,1,0,1,91.0
13.39,2.18,4,9.0,1,0,1,38.1
225.77,4.16,3,9.7,0,0,1,353.8
55.17,7.41,4,6.8,0,1,0,159.4
74.3,5.05,4,2.0,1,0,1,112.6
29.2,13.36,11,5.5,0,1,1,116.3
71.53,2.68,5,3.7,0,0,0,134.3
57.5,4.71,4,3.0,0,0,0,111.6
87.76,2.96,6,8.3,0,1,0,208.2
2.26,1.5,2,8.5,0,1,1,114.4
2.31,4.49,5,3.8,0,0,0,50.6
42.11,3.4,7,5.5,1,0,0,97.7
23.81,16.3,3,5.4,0,0,0,120.4
81.13,11.0,6,5.9,0,0,0,161.6
9.06,10.2,3,6.2,1,0,1,45.7
14.42,8.19,3,5.3,0,1,0,110.9
27.28,3.64,5,6.4,1,0,0,90.2
112.13,2.02,4,8.5,1,0,0,219.4
7.12,10.57,4,5.2,0,0,0,59.3
74.8,0.97,5,5.2,0,1,1,167.4
223.67,2.92,8,3.3,1,1,1,308.8
69.34,14.67,5,5.2,0,0,1,129.7
39.95,4.46,5,8.0,0,0,0,102.0
40.86,20.43,3,9.1,1,0,0,126.7
8.97,25.63,5,2.4,1,0,0,43.3
28.91,6.44,1,4.6,1,0,0,107.3
37.78,24.47,3,8.6,0,1,0,149.9
34.5,2.2,4,9.1,0,0,1,98.7
